CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Gujarat,Geography_Karnataka,Geography_Maharashtra,Geography_Tamil Nadu,Gender_Male
376,54,8,0.0,1,1,0,677603.66,1,True,False,False,False,False
880,35,1,878034.8,2,1,1,2282638.47,0,False,False,True,False,True
442,28,8,0.0,1,1,1,1349858.36,0,True,False,False,False,True
800,55,5,524621.91,1,1,1,430435.05,0,False,False,True,False,True
359,44,9,1167399.99,1,1,0,1970362.05,0,False,False,False,True,True
619,57,7,1088704.21,1,0,0,1194332.88,0,False,False,False,False,True
463,24,6,662112.65,2,1,0,1292224.3,0,False,False,True,False,True
514,32,7,0.0,1,1,0,1602184.58,1,False,False,False,False,True
568,39,8,0.0,2,1,1,2104691.26,0,False,True,False,False,True
339,35,7,1403117.82,1,1,0,1131153.06,1,False,False,False,False,True
747,50,5,172712.02,2,1,0,1924568.21,1,False,False,True,False,False
338,57,7,889581.73,2,0,1,553214.41,0,False,True,False,False,True
852,32,7,0.0,1,0,0,291287.15,0,True,False,False,False,False
472,39,1,147090.82,1,0,0,289577.73,0,False,False,False,False,True
461,54,1,370001.21,1,0,0,277288.59,0,False,False,True,False,True
534,27,0,922304.5,1,0,0,1400778.89,0,False,False,False,False,True
681,48,9,0.0,1,1,0,1085322.73,1,False,False,True,False,True
316,48,1,769625.17,2,1,1,2003166.48,0,False,False,False,True,True
412,49,6,764108.48,3,0,0,187195.34,0,False,False,False,True,False
334,57,2,968413.95,1,0,1,1737504.14,0,False,True,False,False,False
503,40,3,0.0,2,1,1,1048023.9,0,False,False,False,False,True
462,31,3,0.0,2,1,1,1271999.5,0,False,False,False,True,True
656,59,3,1439083.13,1,1,1,493143.77,0,False,True,False,False,True
561,62,1,0.0,2,1,0,1957116.02,0,False,False,False,True,True
735,43,5,1165232.13,2,0,1,2198225.26,0,False,True,False,False,True
373,40,0,1186809.6,2,1,1,261870.49,0,False,False,False,True,True
706,40,4,0.0,1,1,1,964246.53,0,False,True,False,False,True
415,31,1,559137.55,1,0,1,1145080.55,1,False,False,False,False,True
470,22,8,684268.54,2,1,1,2166254.5,0,True,False,False,False,True
736,33,1,219224.02,1,1,1,2024861.58,0,False,True,False,False,True
883,33,5,41418.09,2,1,0,1452841.45,0,False,True,False,False,True
884,61,3,0.0,1,1,1,597714.05,1,False,False,True,False,False
750,35,5,1449959.75,1,1,0,1465384.57,0,False,True,False,False,True
493,51,1,1390462.55,1,0,1,1202810.35,1,False,True,False,False,False
717,43,1,0.0,1,0,0,2275282.12,0,False,False,True,False,False
765,42,6,1410178.93,1,1,0,801436.07,0,False,False,True,False,False
796,36,2,513923.24,2,0,1,2025255.29,0,False,True,False,False,False
747,62,2,0.0,1,1,0,1491379.13,0,False,False,False,True,False
487,49,6,569498.64,1,1,1,257224.06,0,False,True,False,False,False
508,40,7,76034.99,2,1,0,760394.36,0,False,False,True,False,True
372,48,6,0.0,1,0,0,483021.27,0,False,False,False,True,True
395,47,2,0.0,1,1,0,1266590.83,0,False,False,True,False,False
822,64,2,84758.49,2,1,1,2018137.85,0,False,False,False,False,False
303,49,6,1490222.41,1,0,1,1541621.57,0,False,False,True,False,False
350,25,2,0.0,1,1,1,938022.78,0,False,False,True,False,False
593,62,1,671243.11,2,1,1,1866152.18,0,False,False,True,False,False
862,58,6,0.0,1,0,1,1618625.71,0,False,False,False,False,False
859,58,2,1080770.19,2,1,1,341299.84,0,False,False,True,False,False
580,64,4,0.0,1,0,0,430683.28,1,False,False,False,False,True
432,22,6,226660.67,2,1,1,414981.53,0,False,True,False,False,False
880,40,1,996088.47,2,1,1,919844.04,0,False,True,False,False,False
637,63,7,1332656.14,1,1,0,1523225.27,1,False,False,False,False,False
322,33,1,0.0,1,0,0,2340316.4,0,False,False,False,True,False
785,46,3,840667.42,2,1,0,1730735.55,0,False,False,True,False,True
825,55,3,1268903.27,2,0,1,1823935.62,0,False,True,False,False,True
386,28,7,0.0,1,1,1,404883.77,0,False,False,True,False,False
347,48,0,0.0,1,0,0,424430.96,0,False,False,True,False,False
748,61,8,0.0,2,1,1,500826.76,0,False,True,False,False,True
817,35,5,232801.77,1,1,1,1531821.62,0,False,True,False,False,True
326,28,3,0.0,1,0,1,1904314.53,1,True,False,False,False,False
624,31,5,1250294.73,2,1,1,2015908.46,0,False,True,False,False,False
774,49,5,953887.17,1,1,0,668385.85,0,True,False,False,False,False
805,25,8,0.0,1,1,1,1856256.95,0,False,False,True,False,False
791,27,3,0.0,2,1,0,929281.55,0,False,False,True,False,True
452,38,7,70950.69,2,0,1,1473922.15,0,False,False,True,False,True
798,48,0,0.0,1,0,0,1363798.92,0,False,False,True,False,True
378,32,5,563662.66,2,1,0,349402.29,0,False,True,False,False,False
345,32,4,780792.57,2,1,0,2130966.25,0,False,True,False,False,True
731,56,2,809399.31,1,1,0,1884097.67,0,False,False,True,False,False
721,49,3,1258786.89,1,0,1,1750395.01,0,True,False,False,False,True
872,31,7,299603.45,2,1,1,969007.39,0,False,False,False,True,True
892,26,9,715144.22,1,1,1,2481103.08,0,False,False,False,False,False
572,41,1,0.0,1,0,1,325756.48,0,False,False,True,False,True
859,30,7,1066316.42,2,1,1,881549.93,0,False,False,True,False,False
332,52,6,601279.12,2,0,1,485412.79,0,False,False,True,False,True
829,53,0,0.0,2,1,1,726404.89,0,False,False,True,False,True
335,37,1,884108.1,2,1,0,1215318.21,0,False,True,False,False,True
388,23,6,820008.06,1,1,0,1601833.88,0,False,False,True,False,True
330,63,2,804203.57,2,0,0,407377.56,0,False,False,False,False,False
320,38,1,0.0,1,1,0,1527911.7,0,True,False,False,False,True
656,30,0,0.0,1,1,0,1986011.08,0,False,False,False,True,True
589,61,6,619432.89,1,0,0,2313898.04,0,True,False,False,False,True
484,59,2,0.0,2,1,1,664057.78,0,False,False,True,False,False
868,63,5,607412.33,1,1,1,2249857.04,0,False,False,False,False,False
610,28,9,1016852.86,2,1,1,2200846.17,0,False,True,False,False,True
834,54,7,409019.93,2,1,1,833781.25,0,False,False,True,False,True
668,57,5,1122597.02,1,1,1,1774938.66,0,False,False,True,False,False
630,61,6,585522.33,1,1,1,1789015.85,0,False,False,False,True,False
703,53,5,576261.1,1,1,0,2378031.88,0,False,True,False,False,True
656,30,6,0.0,2,1,1,716291.83,0,False,False,False,False,False
398,60,4,109387.17,2,1,1,394921.67,0,False,True,False,False,False
550,38,8,526901.8,1,0,0,1478193.21,0,False,False,False,False,False
595,45,2,0.0,2,1,0,776648.65,0,False,False,True,False,False
707,62,5,0.0,1,1,0,727130.75,1,False,False,False,False,False
658,61,8,0.0,2,1,1,2321659.06,1,False,False,True,False,True
308,56,0,371358.51,2,1,0,1857646.11,1,False,False,True,False,False
598,22,4,285305.4,1,0,1,1733905.89,0,True,False,False,False,True
862,39,3,0.0,1,1,1,2389118.62,0,False,True,False,False,False
861,30,8,278206.7,2,1,1,340177.16,0,False,False,False,True,True
642,23,0,0.0,1,1,1,1542142.29,0,False,False,False,False,True
503,39,3,0.0,1,1,1,1310918.78,1,False,False,False,False,False
449,46,0,1382207.63,2,1,0,880984.9,0,False,False,True,False,False
309,45,2,0.0,1,1,1,1540995.16,0,False,False,True,False,True
509,37,3,603524.88,2,0,1,2036634.66,0,False,False,True,False,True
687,30,0,557066.47,1,0,0,1482403.81,0,False,False,False,True,True
329,31,4,0.0,1,1,0,583466.9,0,False,False,False,True,False
768,31,5,1352206.76,2,0,1,1487821.02,0,False,True,False,False,False
449,32,0,1128174.94,2,1,0,635775.84,0,False,True,False,False,True
391,60,9,874252.8,2,1,1,530592.78,0,True,False,False,False,False
663,28,9,0.0,1,0,0,1448568.2,0,False,False,True,False,False
596,44,3,698090.14,3,0,0,426092.35,0,False,False,False,False,True
788,34,3,684700.57,1,1,1,1052737.58,0,False,False,False,False,False
784,43,0,89433.42,1,1,0,1687755.36,0,False,False,False,True,True
880,56,1,0.0,2,1,1,1532903.54,1,True,False,False,False,False
735,37,9,0.0,1,1,1,1302337.52,0,False,False,True,False,True
313,25,4,0.0,2,0,1,743742.64,0,True,False,False,False,True
658,23,1,0.0,3,0,1,876924.09,0,False,False,False,True,True
854,29,2,570586.2,1,1,1,690142.05,0,False,False,True,False,True
879,40,8,0.0,2,1,0,1398912.06,0,False,False,False,False,False
340,40,4,1147752.1,1,1,0,2239519.07,1,False,False,False,False,True
386,39,0,213715.68,2,0,0,2135397.23,0,True,False,False,False,True
707,41,4,0.0,2,1,1,2035667.56,0,False,False,True,False,False
374,36,2,666109.92,1,1,1,838500.24,0,False,False,False,True,True
318,53,0,0.0,1,1,0,1273346.26,0,False,False,False,False,True
439,25,2,0.0,2,1,0,1088627.85,0,False,False,False,True,False
430,44,5,780340.15,2,0,1,1402254.08,0,False,False,False,False,False
485,35,9,1080885.11,1,0,1,1212472.26,0,False,True,False,False,True
666,46,4,0.0,1,0,1,1239922.41,1,False,False,False,True,True
473,64,0,809863.7,2,0,1,338402.02,0,False,False,False,True,False
478,45,1,0.0,1,0,1,646873.55,0,True,False,False,False,True
826,48,4,0.0,2,1,1,1051849.39,0,False,False,True,False,True
705,53,8,75156.43,1,0,1,722151.65,0,False,False,False,True,True
564,38,4,0.0,2,1,1,2210893.94,0,False,False,True,False,True
647,38,4,0.0,1,1,1,2272399.11,0,False,False,False,False,False
338,58,0,970019.12,2,1,0,1783121.37,0,False,True,False,False,False
530,53,4,0.0,2,0,1,2392086.43,0,False,False,False,False,False
786,47,7,774434.96,2,1,1,434136.73,0,False,True,False,False,False
623,35,8,1338156.22,2,1,1,984116.25,0,True,False,False,False,True
356,64,9,691835.17,2,0,1,2464016.21,0,False,False,True,False,True
751,33,2,1496012.55,2,1,1,1692035.79,0,False,False,False,True,False
562,54,3,209090.84,1,0,1,2395920.47,0,False,False,False,False,True
813,24,6,1286698.18,2,0,0,670477.25,0,False,False,True,False,True
353,55,6,548266.06,2,1,1,1229341.44,1,False,False,True,False,False
720,39,0,0.0,1,1,0,778387.07,0,True,False,False,False,False
711,51,5,750646.96,1,1,0,2281474.15,0,True,False,False,False,True
358,45,8,787057.6,1,1,0,1665058.05,0,True,False,False,False,False
729,60,4,0.0,1,1,0,1756506.77,0,True,False,False,False,False
746,32,7,366277.31,2,1,1,1581520.73,0,False,False,True,False,True
718,32,9,0.0,2,0,1,2019477.53,0,False,False,False,False,False
393,62,8,981718.18,1,0,1,1361850.17,0,False,False,False,True,True
512,45,9,0.0,1,0,0,2193178.07,1,False,True,False,False,True
869,53,9,1091096.79,1,0,1,276340.09,0,False,False,False,False,False
511,57,2,488891.92,1,1,1,2033273.58,1,False,False,False,False,False
432,48,0,597095.14,1,1,0,221008.82,1,False,True,False,False,True
465,63,1,1130560.79,2,0,1,945613.04,0,False,True,False,False,True
531,29,4,230593.84,1,1,1,1229776.62,0,False,False,True,False,True
324,34,9,976048.52,1,0,0,1463927.6,0,False,True,False,False,True
698,23,6,861120.93,1,1,1,2276586.98,0,False,True,False,False,True
347,25,5,0.0,2,0,1,2267558.97,0,False,True,False,False,True
351,46,3,940276.49,2,1,0,2085449.9,1,False,False,True,False,True
359,61,8,543440.55,1,0,1,2462131.3,1,False,False,False,True,True
772,38,3,400331.47,1,1,1,871861.21,0,False,False,True,False,True
752,58,2,0.0,2,0,1,1894757.66,0,False,False,False,False,False
836,41,4,887957.49,1,0,0,327425.75,0,False,False,False,True,True
482,59,3,0.0,2,1,1,921224.17,0,False,True,False,False,True
538,36,1,1209472.21,1,1,0,931424.8,0,False,False,False,False,False
363,60,2,0.0,2,1,0,786161.26,1,False,False,False,True,False
620,43,6,333070.55,1,1,1,2445182.48,0,False,True,False,False,True
815,49,1,0.0,2,1,1,2371467.98,1,False,False,False,True,True
864,30,0,0.0,2,0,1,1092108.17,0,False,False,False,True,False
837,25,1,846839.38,1,1,0,1041631.35,0,False,True,False,False,True
825,31,7,0.0,1,1,0,1310703.18,0,False,True,False,False,False
717,49,7,531422.73,1,1,0,1171880.96,0,False,False,True,False,True
871,47,9,0.0,2,1,1,880662.42,0,False,False,False,False,True
865,54,1,166188.19,1,1,0,790987.84,0,False,False,False,False,True
710,34,5,74484.32,1,0,1,2339028.9,0,False,True,False,False,False
320,61,6,0.0,1,0,1,645394.08,0,False,True,False,False,False
846,62,0,0.0,2,1,1,1102652.06,1,False,False,False,False,True
753,30,6,1252681.69,1,0,0,1784290.26,0,False,False,True,False,True
782,62,7,0.0,2,1,1,2437755.58,0,False,True,False,False,True
453,31,8,396017.52,2,1,0,1826414.94,0,False,False,False,False,True
304,31,7,0.0,2,1,0,1441363.7,0,False,False,False,True,False
611,55,2,522075.9,1,1,0,1255490.26,0,False,False,True,False,True
621,39,7,11457.84,1,1,0,1676022.23,0,False,True,False,False,False
819,44,2,499208.82,1,0,0,1772497.17,0,True,False,False,False,False
363,21,5,0.0,1,0,0,2483474.62,0,False,False,True,False,False
731,32,3,0.0,1,0,0,990465.42,0,False,True,False,False,False
883,34,6,0.0,2,0,0,672853.21,0,False,False,True,False,True
668,23,7,1029172.42,2,1,1,1166441.45,0,False,True,False,False,True
314,52,9,444613.95,1,0,1,751254.68,0,False,True,False,False,True
781,36,5,0.0,2,1,0,287051.52,0,False,False,False,False,True
623,58,9,0.0,1,1,0,2424129.64,0,False,True,False,False,True
618,30,3,691722.0,2,1,1,321731.59,0,True,False,False,False,True
390,37,7,0.0,1,1,0,1296977.76,0,False,False,True,False,False
602,60,6,1032656.81,1,1,1,1288825.79,0,False,False,True,False,True
568,24,9,270179.43,1,1,1,610102.18,0,True,False,False,False,False
779,35,7,0.0,2,1,0,1519831.62,0,False,True,False,False,False
398,53,9,233938.5,1,1,1,2092638.84,0,True,False,False,False,False
667,59,6,481346.12,1,1,1,2213167.91,0,False,True,False,False,True
601,30,2,697395.82,1,0,0,1028790.2,0,False,False,False,True,True
309,27,2,956054.88,1,1,1,630519.25,0,False,False,False,False,True
738,53,8,707768.5,2,1,1,1356154.03,0,False,False,False,True,True
834,37,6,0.0,1,1,1,462489.06,0,True,False,False,False,True
578,32,0,1025725.61,2,1,0,2152609.59,1,False,True,False,False,False
367,37,2,1442764.85,2,1,1,1247847.3,0,False,False,True,False,True
432,36,0,1359178.09,1,0,1,2244156.07,0,False,False,False,False,True
815,34,5,762289.25,2,1,1,267400.92,0,False,False,True,False,False
713,23,1,0.0,1,1,0,2142518.62,0,False,False,True,False,True
404,64,6,0.0,1,1,0,782294.51,0,False,False,False,False,True
524,50,7,1449227.98,1,1,0,2396761.08,0,False,True,False,False,False
539,61,5,121155.02,2,0,0,358988.14,1,False,True,False,False,True
417,55,4,311765.75,2,1,1,2125427.03,0,False,False,False,False,False
829,46,9,391515.01,2,1,0,1418558.06,1,False,True,False,False,True
715,32,3,426512.19,2,0,0,630290.88,0,False,False,True,False,False
716,51,8,415616.27,2,1,1,1180382.36,0,False,False,True,False,True
411,37,7,908884.81,1,1,1,884164.61,0,False,False,True,False,True
313,57,4,1341177.42,1,0,0,732802.78,0,False,True,False,False,False
799,28,0,105591.6,1,0,0,1622135.63,0,False,False,True,False,True
528,39,7,1248912.49,2,1,0,1746937.4,0,False,False,False,False,True
702,46,7,453782.06,1,1,1,426997.68,0,False,False,False,False,True
406,24,6,886019.36,2,0,0,1862624.06,0,False,False,False,True,True
538,35,6,989834.92,2,0,0,1300579.79,0,False,False,True,False,True
302,34,7,0.0,2,0,1,1409805.43,0,False,True,False,False,False
626,50,0,145988.61,2,1,0,1905429.41,0,False,False,False,True,True
863,62,2,0.0,2,1,0,1181807.39,0,False,False,False,True,False
737,44,3,98876.51,2,1,1,1557035.47,0,True,False,False,False,True
337,63,5,8855.1,2,1,0,1370249.5,0,False,False,True,False,True
874,54,9,306552.65,2,1,0,455478.2,0,False,False,True,False,False
675,39,9,0.0,1,0,1,1172273.73,0,True,False,False,False,False
305,23,8,1031351.98,1,1,1,2119843.9,0,False,True,False,False,True
607,24,3,0.0,2,1,1,249583.86,0,False,True,False,False,True
421,31,5,736592.63,1,1,0,257954.09,0,False,False,False,True,True
471,33,8,899582.5,2,1,0,2335767.34,0,False,False,False,True,True
719,38,8,56068.18,1,0,0,2082760.73,0,True,False,False,False,False
619,39,5,525091.36,2,1,1,188200.61,0,True,False,False,False,True
546,64,4,0.0,2,1,0,2348143.17,1,False,False,False,True,False
492,53,2,0.0,2,1,0,870767.75,0,False,False,False,False,True
731,58,4,566896.85,1,1,0,1225124.01,0,True,False,False,False,True
464,23,2,0.0,1,0,1,726063.38,1,False,False,True,False,False
550,55,4,0.0,2,1,0,590344.94,0,False,False,True,False,True
647,21,9,439336.17,2,1,1,464898.79,0,True,False,False,False,True
348,55,9,0.0,2,1,0,1796729.59,0,False,False,False,False,False
610,56,0,1291414.04,4,1,1,212609.58,0,False,False,True,False,False
338,58,5,0.0,1,0,1,1082234.25,0,False,False,True,False,False
463,59,6,0.0,1,0,1,1234375.23,0,True,False,False,False,True
493,45,1,522615.47,1,1,1,859571.36,0,False,True,False,False,True
749,60,2,0.0,2,1,1,760633.07,0,False,False,False,True,False
367,33,9,918951.62,1,0,1,1605737.73,0,False,False,True,False,True
573,24,8,319978.19,1,1,0,2101604.2,0,False,False,False,True,False
422,26,7,0.0,1,1,1,1353052.35,0,False,False,False,True,True
802,31,3,211250.57,2,1,1,1831332.17,0,False,False,False,False,True
466,21,7,1091293.45,2,0,0,1876295.93,0,False,False,False,False,False
758,28,7,987786.97,1,1,0,2285046.46,0,False,False,True,False,True
814,54,5,705483.33,1,0,0,1881885.69,1,True,False,False,False,True
327,60,0,777027.16,1,1,0,808517.41,0,False,True,False,False,True
443,29,1,243587.27,2,1,1,620414.74,0,True,False,False,False,True
782,56,3,48107.68,1,0,1,2286795.85,0,False,False,False,False,True
422,59,3,0.0,1,0,1,1958546.78,0,False,False,False,True,True
415,62,1,0.0,2,1,1,1630793.86,1,False,False,False,True,True
321,57,8,0.0,2,0,1,2379880.46,0,False,False,False,True,False
635,62,1,1221153.44,1,0,1,1741604.69,0,True,False,False,False,True
632,64,5,0.0,1,0,1,1653830.61,1,False,False,False,False,False
348,41,4,576514.15,1,0,0,2195838.33,0,False,False,True,False,True
808,40,3,0.0,1,1,0,2008730.76,0,False,False,False,True,False
583,58,5,316635.53,2,1,0,867231.05,0,False,False,False,True,True
535,21,3,0.0,1,1,0,1338710.25,0,False,True,False,False,False
699,55,8,0.0,2,0,0,1705919.55,0,False,False,True,False,False
363,48,9,220309.8,2,1,0,727141.41,0,False,True,False,False,False
487,27,6,296797.48,1,0,1,1663059.43,0,False,False,False,False,True
493,63,2,0.0,2,0,1,1890891.16,1,False,False,False,False,True
325,64,9,363283.47,1,1,1,794193.48,0,False,True,False,False,False
469,29,3,0.0,2,1,1,805862.45,0,False,False,False,True,False
686,21,0,1298020.65,4,1,1,2484615.15,0,False,False,True,False,False
576,56,5,652892.84,2,1,0,1028583.9,1,False,False,False,False,True
496,54,1,0.0,2,1,1,246073.52,0,False,False,False,False,False
323,54,3,0.0,2,1,1,574448.24,0,False,False,True,False,True
554,37,4,0.0,1,0,1,1929249.27,0,False,False,False,True,True
876,52,7,0.0,4,1,0,1743167.76,0,True,False,False,False,True
891,22,2,0.0,1,1,1,2116792.11,0,False,False,False,False,True
307,56,5,1265468.15,2,1,0,1707104.52,1,False,False,False,True,False
856,45,0,172781.38,2,0,1,1589819.91,0,True,False,False,False,False
772,63,8,0.0,2,0,1,1841302.34,0,False,False,False,True,False
665,46,0,0.0,1,1,1,2270585.3,0,False,False,True,False,False
868,46,1,0.0,2,1,1,1852401.54,1,True,False,False,False,True
311,41,0,0.0,2,1,0,428694.22,0,False,False,False,False,False
371,38,7,625619.03,2,1,0,2026147.41,0,False,False,False,False,True
362,49,3,1370788.25,2,1,1,2460663.29,1,False,False,True,False,False
462,44,1,1339206.27,1,1,0,186515.95,0,False,True,False,False,False
849,48,6,1218854.45,1,1,1,1320846.26,0,False,False,True,False,False
576,32,7,0.0,2,0,1,264283.61,0,False,False,True,False,True
862,31,8,0.0,1,1,1,2395954.43,1,False,False,False,False,False
701,47,4,88735.14,2,1,1,2403717.13,0,False,False,False,True,True
805,43,2,0.0,1,1,1,1641545.97,0,True,False,False,False,True
831,53,0,0.0,2,1,0,1354793.96,1,False,False,False,False,False
778,36,7,724150.7,1,1,0,257952.47,0,True,False,False,False,True
509,48,5,0.0,1,0,0,2422102.42,0,True,False,False,False,False
763,48,4,0.0,2,0,0,2433168.06,1,False,False,False,True,True
544,58,6,197878.3,2,1,0,1904291.59,1,False,False,True,False,True
728,26,4,250987.45,1,1,1,247089.91,0,False,False,False,True,False
547,62,3,0.0,2,1,1,2026916.58,0,True,False,False,False,True
347,49,4,295494.37,2,1,1,1483725.92,0,False,False,False,True,True
